Employee_ID,Employee_Name,Department,Role,Date,Status,Check_In,Check_Out,Late,Overtime_Hours,Salary,Work_Location,Productivity_Score,Engagement_Score,Pending_Tasks
E020,Employee_20,HR,Manager,2025-02-07,Present,10:51:00,18:27:00,0,0.33,2417.08,Work from Home,0.35,0.43,6
E023,Employee_23,Operations,Manager,2025-01-31,Present,10:49:00,18:38:00,0,2.22,3912.1,Office,0.65,0.17,2
E033,Employee_33,IT,Staff,2025-11-02,Present,09:56:00,18:07:00,0,0.13,1349.01,Office,0.83,0.25,3
E039,Employee_39,Operations,Team Lead,2025-12-30,Leave,,,0,0.0,3746.79,Work from Home,0.7,0.67,7
E021,Employee_21,Finance,Team Lead,2025-03-28,Present,10:26:00,18:52:00,0,1.87,3310.22,Office,0.71,0.05,1
E039,Employee_39,IT,Intern,2025-04-08,Present,10:06:00,17:04:00,0,0.97,1373.21,Office,0.17,0.15,5
E010,Employee_10,Sales,Staff,2025-07-05,Present,09:05:00,17:08:00,0,0.58,4747.16,Work from Home,0.1,0.33,4
E039,Employee_39,HR,Staff,2025-03-15,Present,10:10:00,17:53:00,0,2.63,3453.01,Office,0.92,0.98,0
E015,Employee_15,Finance,Intern,2025-04-09,Absent,,,0,0.0,3856.31,Work from Home,0.84,0.58,6
E011,Employee_11,Finance,Staff,2025-02-16,Present,10:32:00,18:04:00,1,1.15,1404.01,Work from Home,0.28,1.0,8
E016,Employee_16,Operations,Manager,2025-05-02,Present,10:07:00,17:45:00,0,2.76,2303.47,Work from Home,0.55,0.81,5
E012,Employee_12,IT,Manager,2025-09-23,Present,10:22:00,17:28:00,1,0.26,1956.68,Work from Home,0.22,0.72,0
E023,Employee_23,HR,Manager,2025-03-24,Present,09:01:00,17:03:00,0,1.56,2129.57,Work from Home,0.09,0.9,9
E009,Employee_9,Sales,Team Lead,2025-05-11,Present,09:20:00,18:09:00,0,1.77,1420.69,Work from Home,0.82,0.77,2
E049,Employee_49,Finance,Manager,2025-09-07,Present,09:25:00,18:05:00,0,0.21,2730.08,Office,0.69,0.97,1
E035,Employee_35,IT,Manager,2025-02-17,Present,09:39:00,17:23:00,0,0.13,4087.4,Work from Home,0.73,0.09,5
E021,Employee_21,IT,Manager,2025-03-12,Present,10:59:00,17:05:00,1,0.27,1578.67,Work from Home,0.1,0.88,4
E040,Employee_40,Operations,Intern,2025-05-25,Present,09:42:00,17:31:00,0,0.16,4672.0,Office,0.69,0.72,2
E025,Employee_25,IT,Staff,2025-06-29,Leave,,,0,0.0,3353.22,Office,0.43,0.27,8
E010,Employee_10,Finance,Intern,2025-01-14,Present,09:23:00,17:08:00,0,1.11,2866.69,Office,0.69,0.38,2
E038,Employee_38,IT,Team Lead,2025-06-12,Present,10:36:00,18:10:00,0,0.89,4237.18,Office,0.47,0.75,6
E023,Employee_23,Finance,Intern,2025-05-29,Absent,,,0,0.0,1640.49,Office,0.14,0.45,7
E020,Employee_20,Operations,Staff,2025-06-21,Present,10:00:00,17:26:00,0,2.14,4690.01,Work from Home,0.74,0.29,0
E019,Employee_19,Operations,Manager,2025-04-24,Absent,,,0,0.0,3034.7,Office,0.71,0.22,4
E042,Employee_42,Finance,Intern,2025-01-08,Present,09:37:00,17:59:00,0,0.82,4119.6,Work from Home,0.92,0.39,2
E018,Employee_18,Sales,Manager,2025-09-17,Present,09:26:00,17:37:00,0,1.87,3545.34,Work from Home,0.18,0.4,3
E028,Employee_28,IT,Intern,2025-01-01,Present,09:56:00,18:48:00,0,2.09,1521.42,Office,0.89,0.19,7
E003,Employee_3,Finance,Staff,2025-02-25,Leave,,,0,0.0,1663.04,Office,0.28,0.72,8
E048,Employee_48,Finance,Team Lead,2025-06-16,Leave,,,0,0.0,4011.75,Work from Home,0.11,0.8,9
E037,Employee_37,Operations,Intern,2025-09-14,Present,10:47:00,18:41:00,1,0.1,3129.55,Office,0.21,0.49,8
E020,Employee_20,HR,Manager,2025-04-05,Present,09:13:00,17:48:00,0,3.0,4768.96,Work from Home,0.77,0.07,0
E044,Employee_44,Finance,Team Lead,2025-12-10,Present,10:34:00,17:15:00,0,1.36,1793.01,Work from Home,0.79,0.65,2
E028,Employee_28,Finance,Team Lead,2025-07-16,Present,09:00:00,17:37:00,0,0.72,4797.45,Office,0.7,0.34,9
E012,Employee_12,Operations,Staff,2025-09-01,Present,10:01:00,18:09:00,0,0.07,1626.62,Office,0.68,0.27,3
E001,Employee_1,Sales,Staff,2025-12-10,Present,10:30:00,18:12:00,0,2.57,1439.23,Office,0.75,0.62,2
E039,Employee_39,Finance,Team Lead,2025-07-16,Present,09:12:00,17:39:00,0,1.36,3203.15,Work from Home,0.07,0.75,5
E025,Employee_25,HR,Intern,2025-08-20,Present,09:14:00,17:49:00,0,2.96,3846.65,Office,0.98,0.83,5
E037,Employee_37,Sales,Team Lead,2025-08-23,Present,09:59:00,18:46:00,0,0.3,2955.16,Work from Home,0.16,0.93,3
E004,Employee_4,Finance,Manager,2025-11-15,Absent,,,0,0.0,1623.34,Office,0.17,0.26,4
E036,Employee_36,IT,Intern,2025-07-28,Absent,,,0,0.0,1290.73,Work from Home,0.78,0.01,7
E048,Employee_48,HR,Manager,2025-02-12,Present,09:44:00,18:11:00,0,0.03,4570.35,Office,0.24,0.17,0
E001,Employee_1,HR,Manager,2025-05-22,Present,09:37:00,17:45:00,0,1.97,3668.0,Office,0.28,0.5,2
E042,Employee_42,Sales,Manager,2025-08-02,Leave,,,0,0.0,4180.35,Work from Home,0.75,0.27,9
E048,Employee_48,HR,Team Lead,2025-04-15,Present,10:00:00,17:35:00,0,1.54,1375.59,Office,0.83,0.16,5
E045,Employee_45,Operations,Staff,2025-04-03,Present,10:29:00,17:10:00,0,0.85,1476.93,Work from Home,0.55,0.58,3
E038,Employee_38,Finance,Staff,2025-08-17,Present,09:42:00,18:08:00,0,2.79,1337.91,Office,0.45,0.28,0
E012,Employee_12,Finance,Intern,2025-10-03,Present,09:53:00,18:05:00,0,2.12,2018.79,Work from Home,0.05,0.16,7
E010,Employee_10,Sales,Staff,2025-02-27,Present,10:59:00,18:36:00,0,2.59,3940.93,Office,0.55,0.32,0
E009,Employee_9,Finance,Intern,2025-06-29,Present,09:35:00,17:13:00,0,2.59,2674.22,Work from Home,0.77,0.76,1
E026,Employee_26,IT,Intern,2025-11-24,Present,10:17:00,18:03:00,0,1.23,3037.79,Office,0.74,0.4,6
E042,Employee_42,IT,Intern,2025-11-14,Absent,,,0,0.0,3622.18,Work from Home,0.53,0.01,7
E039,Employee_39,HR,Staff,2025-05-08,Present,10:19:00,18:22:00,0,2.79,2512.52,Office,0.25,0.13,7
E029,Employee_29,HR,Manager,2025-04-26,Present,10:50:00,17:23:00,0,2.26,3028.23,Office,0.29,0.58,8
E032,Employee_32,HR,Team Lead,2025-08-11,Present,09:39:00,18:06:00,0,2.68,2016.85,Work from Home,0.82,0.71,8
E024,Employee_24,Finance,Manager,2025-02-26,Present,09:36:00,17:28:00,0,2.06,2684.87,Office,0.7,0.15,5
E024,Employee_24,Sales,Staff,2025-02-15,Present,09:23:00,18:47:00,0,0.34,2761.51,Work from Home,0.88,0.73,1
E048,Employee_48,IT,Team Lead,2025-10-08,Absent,,,0,0.0,2588.12,Work from Home,0.65,0.08,3
E017,Employee_17,IT,Team Lead,2025-10-31,Present,10:21:00,17:11:00,0,1.23,2008.07,Office,0.7,0.44,3
E022,Employee_22,IT,Team Lead,2025-06-16,Present,09:51:00,17:11:00,0,2.81,4762.95,Office,0.63,0.67,1
E023,Employee_23,Operations,Intern,2025-10-01,Present,09:35:00,18:58:00,1,1.71,3845.76,Work from Home,0.9,0.21,4
E034,Employee_34,Finance,Staff,2025-10-14,Present,10:48:00,18:55:00,1,2.7,2157.3,Work from Home,0.63,0.06,3
E013,Employee_13,HR,Intern,2025-08-29,Present,10:42:00,18:57:00,0,1.93,4050.17,Office,0.78,0.3,7
E006,Employee_6,Operations,Staff,2025-12-21,Present,10:55:00,17:16:00,0,1.36,1780.8,Office,0.72,0.52,3
E003,Employee_3,Operations,Staff,2025-11-18,Absent,,,0,0.0,2790.29,Office,0.66,0.92,6
E003,Employee_3,Sales,Team Lead,2025-02-08,Leave,,,0,0.0,2929.01,Office,0.29,0.88,0
E039,Employee_39,HR,Manager,2025-05-04,Present,10:57:00,18:34:00,1,2.37,1353.61,Work from Home,0.58,0.77,8
E014,Employee_14,HR,Team Lead,2025-08-19,Present,10:33:00,18:48:00,0,0.35,2101.22,Work from Home,0.89,0.09,9
E016,Employee_16,Sales,Staff,2025-06-13,Absent,,,0,0.0,2355.48,Office,0.17,0.76,2
E009,Employee_9,HR,Manager,2025-11-11,Present,09:28:00,18:03:00,0,2.29,1912.23,Work from Home,0.79,0.09,4
E049,Employee_49,Sales,Staff,2025-06-03,Present,09:00:00,17:28:00,0,2.77,3700.65,Office,0.01,0.82,6
E015,Employee_15,Operations,Team Lead,2025-08-11,Present,10:11:00,17:07:00,0,2.26,1195.52,Work from Home,0.99,0.59,5
E020,Employee_20,HR,Team Lead,2025-10-19,Present,10:36:00,17:25:00,0,1.83,3357.74,Work from Home,0.37,1.0,9
E028,Employee_28,Finance,Team Lead,2025-03-28,Absent,,,0,0.0,1742.54,Work from Home,0.17,0.12,2
E030,Employee_30,Sales,Staff,2025-06-08,Present,09:02:00,18:21:00,0,0.25,4939.54,Office,0.62,0.3,6
E037,Employee_37,IT,Team Lead,2025-12-19,Present,09:46:00,18:56:00,0,2.37,1071.97,Work from Home,0.82,0.49,7
E027,Employee_27,HR,Team Lead,2025-04-16,Present,10:26:00,18:59:00,0,2.87,1798.3,Work from Home,0.28,0.25,2
E017,Employee_17,Finance,Manager,2025-10-04,Present,09:58:00,18:39:00,0,2.61,3087.37,Work from Home,0.91,0.31,1
E024,Employee_24,HR,Team Lead,2025-05-17,Present,09:07:00,17:29:00,0,1.87,2555.99,Work from Home,0.37,0.92,0
E047,Employee_47,Finance,Manager,2025-02-10,Present,10:17:00,17:58:00,1,1.23,3143.07,Work from Home,0.06,0.8,4
E015,Employee_15,Finance,Manager,2025-02-09,Present,10:42:00,18:04:00,0,2.73,2749.26,Work from Home,0.52,0.66,4
E049,Employee_49,IT,Manager,2025-06-19,Present,10:42:00,17:33:00,0,0.23,3810.35,Work from Home,0.51,0.52,2
E044,Employee_44,Finance,Intern,2025-04-07,Present,10:51:00,17:59:00,0,1.68,4861.24,Office,0.2,0.93,8
E028,Employee_28,HR,Manager,2025-02-10,Present,10:11:00,17:34:00,0,0.19,1242.63,Work from Home,0.06,0.98,5
E046,Employee_46,IT,Intern,2025-05-30,Absent,,,0,0.0,4517.25,Work from Home,0.72,0.53,5
E034,Employee_34,IT,Staff,2025-10-27,Present,09:19:00,17:50:00,0,0.74,4498.52,Office,0.44,0.69,8
E008,Employee_8,IT,Staff,2025-04-25,Absent,,,0,0.0,2404.67,Work from Home,0.82,0.24,8
E016,Employee_16,IT,Intern,2025-01-28,Absent,,,0,0.0,3081.2,Office,0.73,0.96,1
E039,Employee_39,Sales,Staff,2025-10-25,Present,10:18:00,18:58:00,0,2.76,4455.67,Work from Home,0.54,0.73,7
E038,Employee_38,Sales,Intern,2025-10-13,Leave,,,0,0.0,3426.54,Work from Home,0.09,0.31,0
E016,Employee_16,Operations,Team Lead,2025-10-27,Present,09:42:00,18:18:00,0,2.61,3951.32,Work from Home,0.48,0.7,3
E050,Employee_50,IT,Team Lead,2025-08-26,Leave,,,0,0.0,1593.92,Work from Home,0.91,0.78,2
E044,Employee_44,IT,Staff,2025-11-08,Present,10:21:00,18:53:00,0,1.7,4111.23,Office,0.66,0.26,3
E042,Employee_42,Finance,Staff,2025-01-19,Present,09:24:00,18:54:00,0,2.5,3489.66,Work from Home,0.91,0.01,1
E005,Employee_5,Sales,Staff,2025-11-04,Present,09:16:00,18:00:00,0,1.09,2625.11,Office,0.87,0.34,1
E001,Employee_1,HR,Intern,2025-12-14,Present,10:54:00,17:51:00,0,0.06,1537.87,Office,0.51,0.02,8
E023,Employee_23,Operations,Team Lead,2025-05-08,Present,09:38:00,18:50:00,0,0.38,3587.07,Work from Home,0.52,0.94,9
E025,Employee_25,IT,Intern,2025-12-13,Present,09:53:00,17:36:00,0,0.37,4935.36,Office,0.0,0.01,6
E008,Employee_8,Operations,Team Lead,2025-04-07,Present,09:17:00,17:45:00,0,0.65,4348.22,Work from Home,0.96,0.66,6
E002,Employee_2,Finance,Intern,2025-02-27,Present,09:28:00,18:33:00,0,1.43,3239.16,Office,0.11,0.36,4
E043,Employee_43,Sales,Team Lead,2025-04-24,Present,10:35:00,18:38:00,0,1.08,1124.86,Work from Home,0.55,0.02,5
E011,Employee_11,HR,Intern,2025-02-16,Present,09:55:00,18:50:00,0,2.17,4317.48,Work from Home,0.14,0.26,1
E010,Employee_10,Sales,Staff,2025-12-28,Present,09:00:00,17:47:00,1,2.88,1550.85,Work from Home,0.27,0.03,0
E004,Employee_4,IT,Team Lead,2025-03-19,Present,10:52:00,18:10:00,0,1.45,1125.1,Work from Home,0.68,0.4,1
E010,Employee_10,HR,Intern,2025-12-15,Leave,,,0,0.0,2986.36,Office,0.09,0.48,5
E048,Employee_48,IT,Team Lead,2025-11-07,Present,09:40:00,18:27:00,0,2.26,3188.0,Work from Home,0.16,0.71,0
E007,Employee_7,Operations,Team Lead,2025-02-24,Present,09:33:00,17:13:00,0,0.61,4217.93,Office,0.69,0.73,3
E038,Employee_38,Finance,Staff,2025-10-25,Absent,,,0,0.0,2354.16,Work from Home,0.41,0.06,3
E032,Employee_32,Sales,Team Lead,2025-01-09,Present,10:09:00,18:28:00,1,2.69,1992.56,Work from Home,0.28,0.66,3
E012,Employee_12,HR,Manager,2025-11-04,Present,10:52:00,17:53:00,0,1.88,4742.65,Work from Home,0.74,0.24,5
E021,Employee_21,IT,Staff,2025-03-18,Present,10:44:00,17:10:00,0,2.93,3108.5,Work from Home,0.04,0.08,7
E033,Employee_33,HR,Intern,2025-06-22,Absent,,,0,0.0,4576.63,Office,0.74,0.9,7
E048,Employee_48,Operations,Team Lead,2025-04-08,Present,10:31:00,17:48:00,1,0.01,3677.19,Office,0.94,0.1,1
E017,Employee_17,Operations,Intern,2025-09-28,Present,10:25:00,17:05:00,0,1.55,2859.9,Office,0.35,0.88,3
E013,Employee_13,Operations,Staff,2025-08-28,Absent,,,0,0.0,2538.99,Work from Home,0.84,0.66,9
E028,Employee_28,Operations,Manager,2025-05-26,Present,10:37:00,18:31:00,0,0.22,3451.21,Work from Home,0.53,0.49,2
E033,Employee_33,IT,Team Lead,2025-05-20,Present,09:16:00,18:44:00,0,2.19,4354.47,Work from Home,0.41,0.48,4
E033,Employee_33,Finance,Manager,2025-08-23,Present,09:38:00,18:08:00,0,1.63,1441.43,Office,0.84,0.3,3
E013,Employee_13,IT,Team Lead,2025-04-16,Present,09:53:00,17:44:00,0,0.35,3743.88,Work from Home,0.61,0.31,2
E046,Employee_46,Finance,Staff,2025-09-09,Present,10:12:00,17:43:00,0,2.02,4085.4,Work from Home,0.02,0.96,3
E019,Employee_19,IT,Staff,2025-11-27,Leave,,,0,0.0,4176.44,Office,0.23,0.13,9
E001,Employee_1,IT,Staff,2025-12-05,Present,10:23:00,17:15:00,0,0.09,4132.21,Office,0.12,0.69,1
E047,Employee_47,IT,Manager,2025-06-15,Present,09:23:00,18:17:00,0,1.45,2404.41,Work from Home,1.0,0.75,4
E007,Employee_7,Sales,Team Lead,2025-12-17,Leave,,,0,0.0,1550.54,Work from Home,0.63,0.69,9
E034,Employee_34,IT,Intern,2025-09-05,Present,09:15:00,18:14:00,0,2.44,4884.75,Work from Home,0.41,0.52,1
E046,Employee_46,IT,Manager,2025-08-04,Present,10:40:00,18:38:00,0,1.1,2162.94,Office,0.52,0.03,4
E045,Employee_45,HR,Manager,2025-06-07,Present,09:16:00,18:36:00,0,0.75,2958.78,Office,0.05,0.19,9
E028,Employee_28,Sales,Manager,2025-12-09,Present,09:41:00,17:00:00,0,2.7,2887.02,Work from Home,0.18,0.11,7
E018,Employee_18,HR,Manager,2025-01-23,Present,10:54:00,17:29:00,0,0.86,1385.13,Office,0.69,0.23,1
E035,Employee_35,IT,Staff,2025-05-10,Present,09:39:00,17:58:00,0,0.69,3139.72,Work from Home,0.81,0.09,7
E047,Employee_47,IT,Intern,2025-11-13,Absent,,,0,0.0,2197.99,Office,0.67,0.16,9
E019,Employee_19,Operations,Manager,2025-11-17,Present,09:02:00,17:12:00,0,0.68,1718.58,Office,0.23,0.27,1
E040,Employee_40,Finance,Staff,2025-08-12,Absent,,,0,0.0,2956.04,Office,0.57,0.97,7
E050,Employee_50,Operations,Intern,2025-02-07,Present,10:22:00,18:08:00,0,3.0,1304.01,Office,0.13,0.79,0
E042,Employee_42,IT,Staff,2025-04-07,Present,10:25:00,17:56:00,0,1.78,4697.07,Office,0.85,0.2,7
E012,Employee_12,HR,Staff,2025-10-30,Present,10:21:00,17:11:00,0,2.29,2758.07,Work from Home,0.51,0.1,3
E014,Employee_14,HR,Intern,2025-06-24,Present,10:45:00,17:52:00,0,0.65,2055.97,Work from Home,0.13,0.53,4
E019,Employee_19,Operations,Staff,2025-06-07,Present,09:01:00,17:10:00,0,1.5,4694.45,Office,0.22,0.48,0
E042,Employee_42,Operations,Staff,2025-06-28,Present,09:49:00,18:04:00,0,2.9,1396.68,Office,0.24,0.84,1
E013,Employee_13,Finance,Staff,2025-12-05,Present,09:37:00,18:58:00,0,1.37,3195.82,Office,0.74,0.67,1
E030,Employee_30,Sales,Staff,2025-01-10,Present,09:10:00,18:30:00,0,0.56,3983.99,Work from Home,0.27,0.65,3
E043,Employee_43,HR,Intern,2025-01-22,Leave,,,0,0.0,2124.15,Office,0.74,0.39,7
E045,Employee_45,IT,Team Lead,2025-03-28,Present,09:03:00,18:15:00,0,1.76,1861.36,Office,0.12,0.9,7
E042,Employee_42,Finance,Staff,2025-09-04,Present,09:31:00,17:00:00,0,0.41,1469.31,Office,0.69,0.17,0
E019,Employee_19,Sales,Manager,2025-06-05,Present,09:05:00,18:24:00,0,2.58,4749.75,Office,0.9,0.41,5
E004,Employee_4,Finance,Intern,2025-08-18,Absent,,,0,0.0,2468.89,Office,0.81,0.59,7
E042,Employee_42,Finance,Staff,2025-07-11,Present,10:43:00,18:22:00,0,1.82,1473.3,Work from Home,0.66,0.57,4
E038,Employee_38,IT,Intern,2025-08-28,Present,10:10:00,18:03:00,0,1.75,3423.87,Office,0.81,0.53,6
E003,Employee_3,Finance,Manager,2025-05-18,Present,10:49:00,17:08:00,0,1.45,4788.71,Work from Home,0.86,0.76,9
E033,Employee_33,Operations,Manager,2025-12-02,Present,09:12:00,18:48:00,0,2.72,3397.09,Office,0.1,0.67,1
E028,Employee_28,Finance,Staff,2025-08-28,Present,10:04:00,18:35:00,0,1.6,2685.53,Work from Home,0.72,0.49,6
E033,Employee_33,HR,Intern,2025-02-25,Absent,,,0,0.0,2939.84,Work from Home,0.92,0.6,7
E032,Employee_32,Finance,Manager,2025-12-10,Present,10:26:00,17:21:00,0,2.79,1120.47,Office,0.94,0.46,8
E047,Employee_47,IT,Intern,2025-12-04,Present,10:58:00,17:07:00,0,0.31,3023.86,Work from Home,0.7,0.72,8
E031,Employee_31,Finance,Intern,2025-10-01,Absent,,,0,0.0,4875.46,Work from Home,0.69,0.18,6
E041,Employee_41,Operations,Manager,2025-01-29,Present,10:29:00,17:13:00,0,2.33,4910.66,Work from Home,0.15,0.84,0
E011,Employee_11,HR,Intern,2025-06-08,Present,10:06:00,18:37:00,0,2.86,3548.19,Office,0.44,0.28,5
E023,Employee_23,HR,Manager,2025-04-03,Present,10:00:00,18:53:00,0,0.61,3491.71,Office,0.02,0.47,5
E024,Employee_24,Operations,Team Lead,2025-09-09,Present,10:05:00,17:30:00,0,0.8,4997.05,Work from Home,0.69,0.32,2
E038,Employee_38,Operations,Team Lead,2025-02-02,Present,09:20:00,17:48:00,0,1.75,1178.44,Office,0.59,0.11,6
E044,Employee_44,IT,Team Lead,2025-07-17,Present,10:31:00,17:45:00,0,0.48,1996.37,Work from Home,0.6,0.18,0
E016,Employee_16,Operations,Team Lead,2025-08-07,Present,09:25:00,18:55:00,0,1.04,2130.24,Office,0.8,0.24,8
E026,Employee_26,Operations,Team Lead,2025-11-22,Present,10:52:00,17:20:00,0,0.55,3420.29,Office,0.62,0.8,6
E049,Employee_49,Operations,Staff,2025-11-17,Present,10:01:00,17:41:00,0,2.78,4628.44,Office,1.0,0.36,1
E013,Employee_13,HR,Team Lead,2025-04-25,Present,09:33:00,18:33:00,0,2.96,4291.85,Office,0.77,0.65,0
E027,Employee_27,Finance,Intern,2025-04-20,Present,10:07:00,18:59:00,0,2.01,1980.45,Office,0.52,0.03,6
E033,Employee_33,Finance,Staff,2025-10-26,Present,10:03:00,17:45:00,0,1.35,4537.98,Work from Home,0.26,0.56,6
E027,Employee_27,Operations,Intern,2025-09-02,Present,09:11:00,17:10:00,0,0.45,2263.28,Work from Home,0.55,0.28,1
E013,Employee_13,Operations,Intern,2025-08-13,Present,10:06:00,18:33:00,0,2.19,1833.17,Office,0.59,0.13,1
E023,Employee_23,Operations,Intern,2025-09-25,Present,10:18:00,17:07:00,0,2.87,4867.55,Work from Home,0.76,0.86,0
E019,Employee_19,HR,Intern,2025-01-27,Present,10:03:00,17:33:00,0,2.94,2187.14,Office,0.55,0.16,4
E040,Employee_40,HR,Manager,2025-04-26,Present,10:03:00,18:24:00,0,0.46,4335.75,Office,0.98,0.71,8
E018,Employee_18,HR,Intern,2025-10-15,Absent,,,0,0.0,3983.85,Work from Home,0.04,0.37,1
E042,Employee_42,Sales,Manager,2025-09-14,Present,10:15:00,18:08:00,0,1.75,4326.41,Work from Home,0.7,0.13,8
E002,Employee_2,Sales,Manager,2025-04-29,Present,09:04:00,17:51:00,0,2.74,1566.49,Work from Home,0.12,0.58,7
E001,Employee_1,IT,Staff,2025-04-27,Present,09:43:00,18:39:00,0,0.65,2071.56,Work from Home,0.09,0.64,0
E003,Employee_3,Operations,Intern,2025-07-22,Present,09:10:00,17:10:00,0,0.7,4675.67,Work from Home,0.45,0.35,7
E050,Employee_50,Operations,Manager,2025-05-03,Present,09:51:00,17:22:00,0,1.15,2970.37,Office,0.74,0.16,2
E028,Employee_28,IT,Staff,2025-07-09,Present,10:55:00,18:26:00,0,1.83,2746.31,Work from Home,0.3,0.93,7
E008,Employee_8,IT,Staff,2025-11-24,Present,10:36:00,18:15:00,1,1.25,3309.92,Office,0.35,0.55,0
E002,Employee_2,Sales,Team Lead,2025-08-29,Present,09:32:00,17:12:00,0,2.4,2208.88,Office,0.52,0.25,6
E038,Employee_38,Finance,Manager,2025-02-10,Present,09:12:00,18:03:00,0,2.13,4681.86,Work from Home,0.91,0.77,3
E033,Employee_33,Sales,Team Lead,2025-11-17,Leave,,,0,0.0,1445.6,Office,0.5,0.3,0
E020,Employee_20,IT,Team Lead,2025-08-15,Present,10:54:00,17:55:00,0,2.26,1789.03,Office,0.46,0.13,2
E005,Employee_5,Sales,Manager,2025-05-02,Present,09:22:00,18:57:00,0,0.68,4514.72,Office,0.86,0.05,1
E043,Employee_43,HR,Staff,2025-07-30,Leave,,,0,0.0,1170.16,Office,0.97,0.05,7
E025,Employee_25,Finance,Intern,2025-09-14,Absent,,,0,0.0,1056.82,Office,0.89,0.14,8
E039,Employee_39,Operations,Manager,2025-07-23,Present,10:07:00,18:25:00,0,1.67,3516.58,Work from Home,0.76,0.21,1
E011,Employee_11,Finance,Manager,2025-11-09,Present,09:14:00,18:40:00,0,2.51,2476.88,Office,0.85,0.39,3
E039,Employee_39,IT,Intern,2025-09-13,Present,09:00:00,18:24:00,0,2.07,3635.16,Work from Home,0.95,0.98,2
E040,Employee_40,IT,Intern,2025-02-04,Present,10:34:00,17:11:00,0,2.65,3310.26,Work from Home,0.88,0.16,4
E032,Employee_32,Finance,Intern,2025-02-19,Present,09:27:00,17:38:00,0,0.05,4173.08,Office,0.31,0.07,6
E034,Employee_34,HR,Team Lead,2025-02-24,Present,09:58:00,17:31:00,0,2.79,4247.8,Work from Home,0.89,0.98,1
E046,Employee_46,HR,Intern,2025-11-24,Present,10:15:00,17:38:00,0,0.51,2900.82,Work from Home,0.01,0.62,3
E008,Employee_8,HR,Intern,2025-10-04,Present,10:39:00,18:51:00,0,1.91,2251.55,Office,0.01,0.85,9
E044,Employee_44,HR,Manager,2025-05-19,Present,10:20:00,18:37:00,0,3.0,3973.4,Office,0.33,0.07,8
E013,Employee_13,IT,Intern,2025-12-25,Present,10:43:00,17:00:00,0,0.06,3268.53,Office,0.83,0.58,6
E045,Employee_45,Sales,Staff,2025-07-22,Present,09:45:00,17:19:00,1,1.83,3835.13,Office,0.25,0.44,7
E021,Employee_21,Finance,Team Lead,2025-09-09,Present,10:27:00,18:33:00,0,1.52,2695.12,Work from Home,0.15,0.07,3
E032,Employee_32,Operations,Intern,2025-11-27,Present,10:11:00,17:40:00,0,1.62,4754.95,Work from Home,0.26,0.92,9
E030,Employee_30,IT,Manager,2025-07-11,Present,10:31:00,18:59:00,0,1.66,3337.3,Office,0.38,0.06,4
E026,Employee_26,HR,Intern,2025-08-05,Present,09:56:00,17:51:00,0,0.15,3327.17,Office,0.78,0.43,2
E045,Employee_45,Sales,Staff,2025-01-10,Present,09:34:00,18:33:00,0,1.44,2954.31,Office,0.08,0.41,7
E040,Employee_40,Sales,Team Lead,2025-04-08,Present,09:31:00,18:58:00,1,0.23,3475.26,Office,0.25,0.03,8
E001,Employee_1,Finance,Staff,2025-03-13,Present,10:10:00,18:06:00,0,2.96,3244.13,Work from Home,0.27,0.32,3
E038,Employee_38,Operations,Staff,2025-01-18,Present,10:29:00,18:30:00,0,0.75,2284.89,Work from Home,0.24,0.26,0
E019,Employee_19,Finance,Manager,2025-11-06,Present,10:56:00,18:13:00,0,1.05,1624.49,Work from Home,0.48,0.33,0
E017,Employee_17,HR,Manager,2025-03-23,Present,09:46:00,18:31:00,0,2.85,2859.5,Office,0.76,0.23,9
E011,Employee_11,Operations,Team Lead,2025-09-23,Present,09:40:00,17:24:00,0,1.44,1525.28,Work from Home,0.49,0.66,7
E039,Employee_39,Operations,Staff,2025-06-19,Absent,,,0,0.0,2865.65,Work from Home,0.2,0.31,0
E048,Employee_48,Sales,Team Lead,2025-08-13,Present,09:04:00,17:11:00,0,1.33,4392.69,Work from Home,0.6,0.66,5
E032,Employee_32,Finance,Team Lead,2025-07-11,Present,10:10:00,17:38:00,0,2.29,1266.21,Work from Home,0.63,0.67,4
E016,Employee_16,IT,Intern,2025-05-18,Present,10:24:00,18:48:00,0,0.26,3890.7,Office,0.85,0.43,1
E016,Employee_16,Operations,Staff,2025-03-24,Present,09:35:00,17:57:00,1,0.3,2617.46,Office,0.84,0.08,6
E033,Employee_33,Sales,Staff,2025-05-16,Present,09:09:00,18:09:00,0,0.86,1501.87,Work from Home,0.84,0.81,2
E014,Employee_14,Finance,Intern,2025-10-24,Present,10:03:00,17:32:00,0,2.84,4803.89,Office,0.45,0.44,7
E003,Employee_3,IT,Team Lead,2025-03-02,Present,09:19:00,18:09:00,0,0.63,2822.71,Work from Home,0.3,0.1,2
E023,Employee_23,Finance,Intern,2025-09-18,Present,09:13:00,17:59:00,0,0.09,3216.12,Office,0.7,0.85,4
E020,Employee_20,Sales,Intern,2025-06-29,Present,10:30:00,18:44:00,0,2.86,1317.3,Work from Home,0.41,0.65,3
E001,Employee_1,Operations,Team Lead,2025-06-12,Present,09:00:00,17:18:00,0,1.26,2103.57,Work from Home,0.66,0.38,2
E046,Employee_46,IT,Staff,2025-09-03,Present,10:41:00,17:39:00,0,1.09,3623.67,Work from Home,0.49,0.42,6
